"plotid"	"plothalfid1"	"inv"	"year"	"variable"	"value"	"note"	"varType"	"measLevel"
"1434"	3	"I_3"	"I"	2012	"noi_F"	2.5265	"aggregated by depth"	"measCat"	"plothalf"
"14351"	3	"I_3"	"I"	2012	"toti_F"	4.28575	"aggregated by depth"	"measCat"	"plothalf"
"1436"	3	"I_3"	"I"	2012	"ammonifd_F"	-0.03885	"aggregated by depth"	"measCat"	"plothalf"
"1437"	3	"I_3"	"I"	2012	"nitrifd_F"	0.0348	"aggregated by depth"	"measCat"	"plothalf"
"14381"	3	"I_3"	"I"	2012	"minzd_F"	-0.0041	"aggregated by depth"	"measCat"	"plothalf"
"1439"	3	"I_3"	"I"	2012	"soilmoi_F"	7.729	"aggregated by depth"	"measCat"	"plothalf"
"1440"	3	"I_3"	"I"	2012	"som_F"	3.46415	"aggregated by depth"	"measCat"	"plothalf"
"14411"	3	"I_3"	"I"	2013	"nhi_F"	2.44385	"aggregated by depth"	"measCat"	"plothalf"
"1442"	3	"I_3"	"I"	2013	"noi_F"	0.8158	"aggregated by depth"	"measCat"	"plothalf"
"1443"	3	"I_3"	"I"	2013	"toti_F"	3.2596	"aggregated by depth"	"measCat"	"plothalf"
"14441"	3	"I_3"	"I"	2013	"ammonifd_F"	0.0785	"aggregated by depth"	"measCat"	"plothalf"
"1445"	3	"I_3"	"I"	2013	"nitrifd_F"	0.0914	"aggregated by depth"	"measCat"	"plothalf"
"1446"	3	"I_3"	"I"	2013	"minzd_F"	0.1699	"aggregated by depth"	"measCat"	"plothalf"
"14471"	3	"I_3"	"I"	2013	"soilmoi_F"	17.65975	"aggregated by depth"	"measCat"	"plothalf"
"1448"	3	"I_3"	"I"	2013	"som_F"	5.0098	"aggregated by depth"	"measCat"	"plothalf"
"1449"	3	"N_3"	"N"	2012	"nhi_F"	1.708	"aggregated by depth"	"measCat"	"plothalf"
"14501"	3	"N_3"	"N"	2012	"noi_F"	2.4111	"aggregated by depth"	"measCat"	"plothalf"
"1451"	3	"N_3"	"N"	2012	"toti_F"	4.1191	"aggregated by depth"	"measCat"	"plothalf"
"1452"	3	"N_3"	"N"	2012	"ammonifd_F"	0.23445	"aggregated by depth"	"measCat"	"plothalf"
"14531"	3	"N_3"	"N"	2012	"nitrifd_F"	0.01765	"aggregated by depth"	"measCat"	"plothalf"
"1454"	3	"N_3"	"N"	2012	"minzd_F"	0.2521	"aggregated by depth"	"measCat"	"plothalf"
"1455"	3	"N_3"	"N"	2012	"soilmoi_F"	7.8766	"aggregated by depth"	"measCat"	"plothalf"
"14561"	3	"N_3"	"N"	2012	"som_F"	4.79085	"aggregated by depth"	"measCat"	"plothalf"
"1457"	3	"N_3"	"N"	2013	"nhi_F"	2.25815	"aggregated by depth"	"measCat"	"plothalf"
"1458"	3	"N_3"	"N"	2013	"noi_F"	0.76045	"aggregated by depth"	"measCat"	"plothalf"
"14591"	3	"N_3"	"N"	2013	"toti_F"	3.0186	"aggregated by depth"	"measCat"	"plothalf"
"1460"	3	"N_3"	"N"	2013	"ammonifd_F"	0.1136	"aggregated by depth"	"measCat"	"plothalf"
"1461"	3	"N_3"	"N"	2013	"nitrifd_F"	0.26735	"aggregated by depth"	"measCat"	"plothalf"
"14621"	3	"N_3"	"N"	2013	"minzd_F"	0.38095	"aggregated by depth"	"measCat"	"plothalf"
"1463"	3	"N_3"	"N"	2013	"soilmoi_F"	15.8286	"aggregated by depth"	"measCat"	"plothalf"
"1464"	3	"N_3"	"N"	2013	"som_F"	5.7318	"aggregated by depth"	"measCat"	"plothalf"
"14651"	4	"I_4"	"I"	2012	"nhi_F"	1.6644	"aggregated by depth"	"measCat"	"plothalf"
"1466"	4	"I_4"	"I"	2012	"noi_F"	2.1149	"aggregated by depth"	"measCat"	"plothalf"
"1467"	4	"I_4"	"I"	2012	"toti_F"	3.7793	"aggregated by depth"	"measCat"	"plothalf"
"14681"	4	"I_4"	"I"	2012	"ammonifd_F"	0.00085	"aggregated by depth"	"measCat"	"plothalf"
"1469"	4	"I_4"	"I"	2012	"nitrifd_F"	0.051	"aggregated by depth"	"measCat"	"plothalf"
"1470"	4	"I_4"	"I"	2012	"minzd_F"	0.05185	"aggregated by depth"	"measCat"	"plothalf"
"14711"	4	"I_4"	"I"	2012	"soilmoi_F"	7.5887	"aggregated by depth"	"measCat"	"plothalf"
"1472"	4	"I_4"	"I"	2012	"som_F"	4.9135	"aggregated by depth"	"measCat"	"plothalf"
"1473"	4	"I_4"	"I"	2013	"nhi_F"	3.5654	"aggregated by depth"	"measCat"	"plothalf"
"14741"	4	"I_4"	"I"	2013	"noi_F"	0.79585	"aggregated by depth"	"measCat"	"plothalf"
"1475"	4	"I_4"	"I"	2013	"toti_F"	4.36125	"aggregated by depth"	"measCat"	"plothalf"
"1476"	4	"I_4"	"I"	2013	"ammonifd_F"	0.1375	"aggregated by depth"	"measCat"	"plothalf"
"14771"	4	"I_4"	"I"	2013	"nitrifd_F"	0.0766	"aggregated by depth"	"measCat"	"plothalf"
"1478"	4	"I_4"	"I"	2013	"minzd_F"	0.2141	"aggregated by depth"	"measCat"	"plothalf"
"1479"	4	"I_4"	"I"	2013	"soilmoi_F"	17.2841	"aggregated by depth"	"measCat"	"plothalf"
"14801"	4	"I_4"	"I"	2013	"som_F"	4.60295	"aggregated by depth"	"measCat"	"plothalf"
"1481"	4	"N_4"	"N"	2012	"nhi_F"	2.32615	"aggregated by depth"	"measCat"	"plothalf"
"1482"	4	"N_4"	"N"	2012	"noi_F"	1.95	"aggregated by depth"	"measCat"	"plothalf"
"14831"	4	"N_4"	"N"	2012	"toti_F"	4.27615	"aggregated by depth"	"measCat"	"plothalf"
"1484"	4	"N_4"	"N"	2012	"ammonifd_F"	-0.0206	"aggregated by depth"	"measCat"	"plothalf"
"1485"	4	"N_4"	"N"	2012	"nitrifd_F"	0.026	"aggregated by depth"	"measCat"	"plothalf"
"14861"	4	"N_4"	"N"	2012	"minzd_F"	0.0054	"aggregated by depth"	"measCat"	"plothalf"
"1487"	4	"N_4"	"N"	2012	"soilmoi_F"	10.087	"aggregated by depth"	"measCat"	"plothalf"
"1488"	4	"N_4"	"N"	2012	"som_F"	4.9836	"aggregated by depth"	"measCat"	"plothalf"
"14891"	4	"N_4"	"N"	2013	"nhi_F"	1.4736	"aggregated by depth"	"measCat"	"plothalf"
"1490"	4	"N_4"	"N"	2013	"noi_F"	0.86165	"aggregated by depth"	"measCat"	"plothalf"
"1491"	4	"N_4"	"N"	2013	"toti_F"	2.33525	"aggregated by depth"	"measCat"	"plothalf"
"14921"	4	"N_4"	"N"	2013	"ammonifd_F"	-0.06335	"aggregated by depth"	"measCat"	"plothalf"
"1493"	4	"N_4"	"N"	2013	"nitrifd_F"	0.2893	"aggregated by depth"	"measCat"	"plothalf"
"1494"	4	"N_4"	"N"	2013	"minzd_F"	0.22595	"aggregated by depth"	"measCat"	"plothalf"
"14951"	4	"N_4"	"N"	2013	"soilmoi_F"	20.6694	"aggregated by depth"	"measCat"	"plothalf"
"1496"	4	"N_4"	"N"	2013	"som_F"	6.39735	"aggregated by depth"	"measCat"	"plothalf"
"1497"	5	"I_5"	"I"	2012	"nhi_F"	1.58	"aggregated by depth"	"measCat"	"plothalf"
"14981"	5	"I_5"	"I"	2012	"noi_F"	2.3308	"aggregated by depth"	"measCat"	"plothalf"
"1499"	5	"I_5"	"I"	2012	"toti_F"	3.91075	"aggregated by depth"	"measCat"	"plothalf"
"1500"	5	"I_5"	"I"	2012	"ammonifd_F"	-0.0263	"aggregated by depth"	"measCat"	"plothalf"
"15011"	5	"I_5"	"I"	2012	"nitrifd_F"	0.1292	"aggregated by depth"	"measCat"	"plothalf"
"1502"	5	"I_5"	"I"	2012	"minzd_F"	0.1581	"aggregated by depth"	"measCat"	"plothalf"
"1503"	5	"I_5"	"I"	2012	"soilmoi_F"	9.6603	"aggregated by depth"	"measCat"	"plothalf"
"15041"	5	"I_5"	"I"	2012	"som_F"	4.0896	"aggregated by depth"	"measCat"	"plothalf"
"1505"	5	"I_5"	"I"	2013	"nhi_F"	1.9641	"aggregated by depth"	"measCat"	"plothalf"
"1506"	5	"I_5"	"I"	2013	"noi_F"	0.72535	"aggregated by depth"	"measCat"	"plothalf"
"15071"	5	"I_5"	"I"	2013	"toti_F"	2.6895	"aggregated by depth"	"measCat"	"plothalf"
"1508"	5	"I_5"	"I"	2013	"ammonifd_F"	0.29025	"aggregated by depth"	"measCat"	"plothalf"
"1509"	5	"I_5"	"I"	2013	"nitrifd_F"	0.24425	"aggregated by depth"	"measCat"	"plothalf"
"15101"	5	"I_5"	"I"	2013	"minzd_F"	0.53445	"aggregated by depth"	"measCat"	"plothalf"
"1511"	5	"I_5"	"I"	2013	"soilmoi_F"	14.58735	"aggregated by depth"	"measCat"	"plothalf"
"1512"	5	"I_5"	"I"	2013	"som_F"	4.27045	"aggregated by depth"	"measCat"	"plothalf"
"1513"	5	"N_5"	"N"	2012	"nhi_F"	5.9317	"aggregated by depth"	"measCat"	"plothalf"
"1514"	5	"N_5"	"N"	2012	"noi_F"	2.50415	"aggregated by depth"	"measCat"	"plothalf"
"1515"	5	"N_5"	"N"	2012	"toti_F"	8.43585	"aggregated by depth"	"measCat"	"plothalf"
"1516"	5	"N_5"	"N"	2012	"ammonifd_F"	0.0565	"aggregated by depth"	"measCat"	"plothalf"
"1517"	5	"N_5"	"N"	2012	"nitrifd_F"	0.152	"aggregated by depth"	"measCat"	"plothalf"
"1518"	5	"N_5"	"N"	2012	"minzd_F"	0.20845	"aggregated by depth"	"measCat"	"plothalf"
"1519"	5	"N_5"	"N"	2012	"soilmoi_F"	10.7572	"aggregated by depth"	"measCat"	"plothalf"
"1520"	5	"N_5"	"N"	2012	"som_F"	5.99795	"aggregated by depth"	"measCat"	"plothalf"
"1521"	5	"N_5"	"N"	2013	"nhi_F"	1.0683	"aggregated by depth"	"measCat"	"plothalf"
"1522"	5	"N_5"	"N"	2013	"noi_F"	1.21365	"aggregated by depth"	"measCat"	"plothalf"
"1523"	5	"N_5"	"N"	2013	"toti_F"	2.28195	"aggregated by depth"	"measCat"	"plothalf"
"1524"	5	"N_5"	"N"	2013	"ammonifd_F"	-0.03185	"aggregated by depth"	"measCat"	"plothalf"
"1525"	5	"N_5"	"N"	2013	"nitrifd_F"	0.44715	"aggregated by depth"	"measCat"	"plothalf"
"1526"	5	"N_5"	"N"	2013	"minzd_F"	0.4153	"aggregated by depth"	"measCat"	"plothalf"
"1527"	5	"N_5"	"N"	2013	"soilmoi_F"	13.92375	"aggregated by depth"	"measCat"	"plothalf"
"1528"	5	"N_5"	"N"	2013	"som_F"	4.0157	"aggregated by depth"	"measCat"	"plothalf"
"1529"	6	"I_6"	"I"	2012	"nhi_F"	2.01735	"aggregated by depth"	"measCat"	"plothalf"
"1530"	6	"I_6"	"I"	2012	"noi_F"	1.49145	"aggregated by depth"	"measCat"	"plothalf"
"1531"	6	"I_6"	"I"	2012	"toti_F"	3.5088	"aggregated by depth"	"measCat"	"plothalf"
"1532"	6	"I_6"	"I"	2012	"ammonifd_F"	-0.01505	"aggregated by depth"	"measCat"	"plothalf"
"1533"	6	"I_6"	"I"	2012	"nitrifd_F"	0.06945	"aggregated by depth"	"measCat"	"plothalf"
"1534"	6	"I_6"	"I"	2012	"minzd_F"	0.0544	"aggregated by depth"	"measCat"	"plothalf"
"1535"	6	"I_6"	"I"	2012	"soilmoi_F"	6.90085	"aggregated by depth"	"measCat"	"plothalf"
"1536"	6	"I_6"	"I"	2012	"som_F"	3.53295	"aggregated by depth"	"measCat"	"plothalf"
"1537"	6	"I_6"	"I"	2013	"nhi_F"	0.9218	"aggregated by depth"	"measCat"	"plothalf"
"1538"	6	"I_6"	"I"	2013	"noi_F"	0.32065	"aggregated by depth"	"measCat"	"plothalf"
"1539"	6	"I_6"	"I"	2013	"toti_F"	1.24245	"aggregated by depth"	"measCat"	"plothalf"
"1540"	6	"I_6"	"I"	2013	"ammonifd_F"	0.02145	"aggregated by depth"	"measCat"	"plothalf"
"1541"	6	"I_6"	"I"	2013	"nitrifd_F"	0.13185	"aggregated by depth"	"measCat"	"plothalf"
"1542"	6	"I_6"	"I"	2013	"minzd_F"	0.15335	"aggregated by depth"	"measCat"	"plothalf"
"1543"	6	"I_6"	"I"	2013	"soilmoi_F"	15.09735	"aggregated by depth"	"measCat"	"plothalf"
"1544"	6	"I_6"	"I"	2013	"som_F"	3.07805	"aggregated by depth"	"measCat"	"plothalf"
"1545"	6	"N_6"	"N"	2012	"nhi_F"	2.14765	"aggregated by depth"	"measCat"	"plothalf"
"1546"	6	"N_6"	"N"	2012	"noi_F"	1.61595	"aggregated by depth"	"measCat"	"plothalf"
"1547"	6	"N_6"	"N"	2012	"toti_F"	3.7636	"aggregated by depth"	"measCat"	"plothalf"
"1548"	6	"N_6"	"N"	2012	"ammonifd_F"	-0.02745	"aggregated by depth"	"measCat"	"plothalf"
"1549"	6	"N_6"	"N"	2012	"nitrifd_F"	0.059	"aggregated by depth"	"measCat"	"plothalf"
"1550"	6	"N_6"	"N"	2012	"minzd_F"	0.0315	"aggregated by depth"	"measCat"	"plothalf"
"1551"	6	"N_6"	"N"	2012	"soilmoi_F"	7.6533	"aggregated by depth"	"measCat"	"plothalf"
"1552"	6	"N_6"	"N"	2012	"som_F"	3.5681	"aggregated by depth"	"measCat"	"plothalf"
"1553"	6	"N_6"	"N"	2013	"nhi_F"	0.64255	"aggregated by depth"	"measCat"	"plothalf"
"1554"	6	"N_6"	"N"	2013	"noi_F"	0.48435	"aggregated by depth"	"measCat"	"plothalf"
"1555"	6	"N_6"	"N"	2013	"toti_F"	1.12685	"aggregated by depth"	"measCat"	"plothalf"
"1556"	6	"N_6"	"N"	2013	"ammonifd_F"	0.00855	"aggregated by depth"	"measCat"	"plothalf"
"1557"	6	"N_6"	"N"	2013	"nitrifd_F"	0.19985	"aggregated by depth"	"measCat"	"plothalf"
"1558"	6	"N_6"	"N"	2013	"minzd_F"	0.20845	"aggregated by depth"	"measCat"	"plothalf"
"1559"	6	"N_6"	"N"	2013	"soilmoi_F"	13.92695	"aggregated by depth"	"measCat"	"plothalf"
"1560"	6	"N_6"	"N"	2013	"som_F"	2.96005	"aggregated by depth"	"measCat"	"plothalf"
"1561"	7	"I_7"	"I"	2012	"nhi_F"	2.01315	"aggregated by depth"	"measCat"	"plothalf"
"1562"	7	"I_7"	"I"	2012	"noi_F"	3.16685	"aggregated by depth"	"measCat"	"plothalf"
"1563"	7	"I_7"	"I"	2012	"toti_F"	5.18	"aggregated by depth"	"measCat"	"plothalf"
"1564"	7	"I_7"	"I"	2012	"ammonifd_F"	-0.0561	"aggregated by depth"	"measCat"	"plothalf"
"1565"	7	"I_7"	"I"	2012	"nitrifd_F"	0.2916	"aggregated by depth"	"measCat"	"plothalf"
"1566"	7	"I_7"	"I"	2012	"minzd_F"	0.2355	"aggregated by depth"	"measCat"	"plothalf"
"1567"	7	"I_7"	"I"	2012	"soilmoi_F"	28.7316	"aggregated by depth"	"measCat"	"plothalf"
"1568"	7	"I_7"	"I"	2012	"som_F"	8.82695	"aggregated by depth"	"measCat"	"plothalf"
"1569"	7	"I_7"	"I"	2013	"nhi_F"	2.7038	"aggregated by depth"	"measCat"	"plothalf"
"1570"	7	"I_7"	"I"	2013	"noi_F"	1.5022	"aggregated by depth"	"measCat"	"plothalf"
"1571"	7	"I_7"	"I"	2013	"toti_F"	4.206	"aggregated by depth"	"measCat"	"plothalf"
"1572"	7	"I_7"	"I"	2013	"ammonifd_F"	-0.1769	"aggregated by depth"	"measCat"	"plothalf"
"1573"	7	"I_7"	"I"	2013	"nitrifd_F"	0.4122	"aggregated by depth"	"measCat"	"plothalf"
"1574"	7	"I_7"	"I"	2013	"minzd_F"	0.2353	"aggregated by depth"	"measCat"	"plothalf"
"1575"	7	"I_7"	"I"	2013	"soilmoi_F"	37.9586	"aggregated by depth"	"measCat"	"plothalf"
"1576"	7	"I_7"	"I"	2013	"som_F"	7.89375	"aggregated by depth"	"measCat"	"plothalf"
"1577"	7	"N_7"	"N"	2012	"nhi_F"	2.06825	"aggregated by depth"	"measCat"	"plothalf"
"1578"	7	"N_7"	"N"	2012	"noi_F"	3.7812	"aggregated by depth"	"measCat"	"plothalf"
"1579"	7	"N_7"	"N"	2012	"toti_F"	5.84945	"aggregated by depth"	"measCat"	"plothalf"
"1580"	7	"N_7"	"N"	2012	"ammonifd_F"	-0.0671	"aggregated by depth"	"measCat"	"plothalf"
"1581"	7	"N_7"	"N"	2012	"nitrifd_F"	0.5127	"aggregated by depth"	"measCat"	"plothalf"
"1582"	7	"N_7"	"N"	2012	"minzd_F"	0.4456	"aggregated by depth"	"measCat"	"plothalf"
"1583"	7	"N_7"	"N"	2012	"soilmoi_F"	31.80755	"aggregated by depth"	"measCat"	"plothalf"
"1584"	7	"N_7"	"N"	2012	"som_F"	8.50645	"aggregated by depth"	"measCat"	"plothalf"
"1585"	7	"N_7"	"N"	2013	"nhi_F"	2.17755	"aggregated by depth"	"measCat"	"plothalf"
"1586"	7	"N_7"	"N"	2013	"noi_F"	2.18205	"aggregated by depth"	"measCat"	"plothalf"
"1587"	7	"N_7"	"N"	2013	"toti_F"	4.35965	"aggregated by depth"	"measCat"	"plothalf"
"1588"	7	"N_7"	"N"	2013	"ammonifd_F"	-0.12695	"aggregated by depth"	"measCat"	"plothalf"
"1589"	7	"N_7"	"N"	2013	"nitrifd_F"	0.93605	"aggregated by depth"	"measCat"	"plothalf"
"1590"	7	"N_7"	"N"	2013	"minzd_F"	0.80905	"aggregated by depth"	"measCat"	"plothalf"
"1591"	7	"N_7"	"N"	2013	"soilmoi_F"	37.0359	"aggregated by depth"	"measCat"	"plothalf"
"1592"	7	"N_7"	"N"	2013	"som_F"	6.86355	"aggregated by depth"	"measCat"	"plothalf"
"1593"	8	"I_8"	"I"	2012	"nhi_F"	2.074	"aggregated by depth"	"measCat"	"plothalf"
"1594"	8	"I_8"	"I"	2012	"noi_F"	1.85895	"aggregated by depth"	"measCat"	"plothalf"
"1595"	8	"I_8"	"I"	2012	"toti_F"	3.933	"aggregated by depth"	"measCat"	"plothalf"
"1596"	8	"I_8"	"I"	2012	"ammonifd_F"	-0.0662	"aggregated by depth"	"measCat"	"plothalf"
"1597"	8	"I_8"	"I"	2012	"nitrifd_F"	0.07435	"aggregated by depth"	"measCat"	"plothalf"
"1598"	8	"I_8"	"I"	2012	"minzd_F"	0.00815	"aggregated by depth"	"measCat"	"plothalf"
"1599"	8	"I_8"	"I"	2012	"soilmoi_F"	13.44855	"aggregated by depth"	"measCat"	"plothalf"
"1600"	8	"I_8"	"I"	2012	"som_F"	3.20945	"aggregated by depth"	"measCat"	"plothalf"
"1601"	8	"I_8"	"I"	2013	"nhi_F"	2.25215	"aggregated by depth"	"measCat"	"plothalf"
"1602"	8	"I_8"	"I"	2013	"noi_F"	0.9201	"aggregated by depth"	"measCat"	"plothalf"
"1603"	8	"I_8"	"I"	2013	"toti_F"	3.1722	"aggregated by depth"	"measCat"	"plothalf"
"1604"	8	"I_8"	"I"	2013	"ammonifd_F"	-0.06465	"aggregated by depth"	"measCat"	"plothalf"
"1605"	8	"I_8"	"I"	2013	"nitrifd_F"	0.3674	"aggregated by depth"	"measCat"	"plothalf"
"1606"	8	"I_8"	"I"	2013	"minzd_F"	0.30275	"aggregated by depth"	"measCat"	"plothalf"
"1607"	8	"I_8"	"I"	2013	"soilmoi_F"	11.35925	"aggregated by depth"	"measCat"	"plothalf"
"1608"	8	"I_8"	"I"	2013	"som_F"	3.3418	"aggregated by depth"	"measCat"	"plothalf"
"1609"	8	"N_8"	"N"	2012	"nhi_F"	2.3793	"aggregated by depth"	"measCat"	"plothalf"
"1610"	8	"N_8"	"N"	2012	"noi_F"	2.0797	"aggregated by depth"	"measCat"	"plothalf"
"1611"	8	"N_8"	"N"	2012	"toti_F"	4.459	"aggregated by depth"	"measCat"	"plothalf"
"1612"	8	"N_8"	"N"	2012	"ammonifd_F"	-0.0819	"aggregated by depth"	"measCat"	"plothalf"
"1613"	8	"N_8"	"N"	2012	"nitrifd_F"	0.15505	"aggregated by depth"	"measCat"	"plothalf"
"1614"	8	"N_8"	"N"	2012	"minzd_F"	0.07315	"aggregated by depth"	"measCat"	"plothalf"
"1615"	8	"N_8"	"N"	2012	"soilmoi_F"	17.13915	"aggregated by depth"	"measCat"	"plothalf"
"1616"	8	"N_8"	"N"	2012	"som_F"	5.6353	"aggregated by depth"	"measCat"	"plothalf"
"1617"	8	"N_8"	"N"	2013	"nhi_F"	1.8911	"aggregated by depth"	"measCat"	"plothalf"
"1618"	8	"N_8"	"N"	2013	"noi_F"	0.7181	"aggregated by depth"	"measCat"	"plothalf"
"1619"	8	"N_8"	"N"	2013	"toti_F"	2.6092	"aggregated by depth"	"measCat"	"plothalf"
"1620"	8	"N_8"	"N"	2013	"ammonifd_F"	-0.08465	"aggregated by depth"	"measCat"	"plothalf"
"1621"	8	"N_8"	"N"	2013	"nitrifd_F"	0.3952	"aggregated by depth"	"measCat"	"plothalf"
"1622"	8	"N_8"	"N"	2013	"minzd_F"	0.3105	"aggregated by depth"	"measCat"	"plothalf"
"1623"	8	"N_8"	"N"	2013	"soilmoi_F"	14.3545	"aggregated by depth"	"measCat"	"plothalf"
"1624"	8	"N_8"	"N"	2013	"som_F"	5.266	"aggregated by depth"	"measCat"	"plothalf"
"1625"	9	"I_9"	"I"	2012	"nhi_F"	1.91285	"aggregated by depth"	"measCat"	"plothalf"
"1626"	9	"I_9"	"I"	2012	"noi_F"	2.14135	"aggregated by depth"	"measCat"	"plothalf"
"1627"	9	"I_9"	"I"	2012	"toti_F"	4.05425	"aggregated by depth"	"measCat"	"plothalf"
"1628"	9	"I_9"	"I"	2012	"ammonifd_F"	-0.02885	"aggregated by depth"	"measCat"	"plothalf"
"1629"	9	"I_9"	"I"	2012	"nitrifd_F"	0.1968	"aggregated by depth"	"measCat"	"plothalf"
"1630"	9	"I_9"	"I"	2012	"minzd_F"	0.16795	"aggregated by depth"	"measCat"	"plothalf"
"1631"	9	"I_9"	"I"	2012	"soilmoi_F"	18.7162	"aggregated by depth"	"measCat"	"plothalf"
"1632"	9	"I_9"	"I"	2012	"som_F"	5.44635	"aggregated by depth"	"measCat"	"plothalf"
"1633"	9	"I_9"	"I"	2013	"nhi_F"	2.35965	"aggregated by depth"	"measCat"	"plothalf"
"1634"	9	"I_9"	"I"	2013	"noi_F"	0.7547	"aggregated by depth"	"measCat"	"plothalf"
"1635"	9	"I_9"	"I"	2013	"toti_F"	3.1144	"aggregated by depth"	"measCat"	"plothalf"
"1636"	9	"I_9"	"I"	2013	"ammonifd_F"	0.09565	"aggregated by depth"	"measCat"	"plothalf"
"1637"	9	"I_9"	"I"	2013	"nitrifd_F"	0.4574	"aggregated by depth"	"measCat"	"plothalf"
"1638"	9	"I_9"	"I"	2013	"minzd_F"	0.5531	"aggregated by depth"	"measCat"	"plothalf"
"1639"	9	"I_9"	"I"	2013	"soilmoi_F"	27.90605	"aggregated by depth"	"measCat"	"plothalf"
"1640"	9	"I_9"	"I"	2013	"som_F"	4.44865	"aggregated by depth"	"measCat"	"plothalf"
"1641"	9	"N_9"	"N"	2012	"nhi_F"	1.6306	"aggregated by depth"	"measCat"	"plothalf"
"1642"	9	"N_9"	"N"	2012	"noi_F"	2.1246	"aggregated by depth"	"measCat"	"plothalf"
"1643"	9	"N_9"	"N"	2012	"toti_F"	3.7551	"aggregated by depth"	"measCat"	"plothalf"
"1644"	9	"N_9"	"N"	2012	"ammonifd_F"	-0.0363	"aggregated by depth"	"measCat"	"plothalf"
"1645"	9	"N_9"	"N"	2012	"nitrifd_F"	0.14	"aggregated by depth"	"measCat"	"plothalf"
"1646"	9	"N_9"	"N"	2012	"minzd_F"	0.1037	"aggregated by depth"	"measCat"	"plothalf"
"1647"	9	"N_9"	"N"	2012	"soilmoi_F"	14.0375	"aggregated by depth"	"measCat"	"plothalf"
"1648"	9	"N_9"	"N"	2012	"som_F"	4.2257	"aggregated by depth"	"measCat"	"plothalf"
"1649"	9	"N_9"	"N"	2013	"nhi_F"	2.5398	"aggregated by depth"	"measCat"	"plothalf"
"1650"	9	"N_9"	"N"	2013	"noi_F"	0.4455	"aggregated by depth"	"measCat"	"plothalf"
"1651"	9	"N_9"	"N"	2013	"toti_F"	2.9853	"aggregated by depth"	"measCat"	"plothalf"
"1652"	9	"N_9"	"N"	2013	"ammonifd_F"	-0.1728	"aggregated by depth"	"measCat"	"plothalf"
"1653"	9	"N_9"	"N"	2013	"nitrifd_F"	0.0235	"aggregated by depth"	"measCat"	"plothalf"
"1654"	9	"N_9"	"N"	2013	"minzd_F"	-0.1493	"aggregated by depth"	"measCat"	"plothalf"
"1655"	9	"N_9"	"N"	2013	"soilmoi_F"	17.39405	"aggregated by depth"	"measCat"	"plothalf"
"1656"	9	"N_9"	"N"	2013	"som_F"	3.94525	"aggregated by depth"	"measCat"	"plothalf"
"1657"	10	"I_10"	"I"	2012	"nhi_F"	3.32335	"aggregated by depth"	"measCat"	"plothalf"
"1658"	10	"I_10"	"I"	2012	"noi_F"	2.82725	"aggregated by depth"	"measCat"	"plothalf"
"1659"	10	"I_10"	"I"	2012	"toti_F"	6.15055	"aggregated by depth"	"measCat"	"plothalf"
"1660"	10	"I_10"	"I"	2012	"ammonifd_F"	0.1662	"aggregated by depth"	"measCat"	"plothalf"
"1661"	10	"I_10"	"I"	2012	"nitrifd_F"	0.6163	"aggregated by depth"	"measCat"	"plothalf"
"1662"	10	"I_10"	"I"	2012	"minzd_F"	0.7825	"aggregated by depth"	"measCat"	"plothalf"
"1663"	10	"I_10"	"I"	2012	"soilmoi_F"	23.38765	"aggregated by depth"	"measCat"	"plothalf"
"1664"	10	"I_10"	"I"	2012	"som_F"	7.69585	"aggregated by depth"	"measCat"	"plothalf"
"1665"	10	"I_10"	"I"	2013	"nhi_F"	6.56345	"aggregated by depth"	"measCat"	"plothalf"
"1666"	10	"I_10"	"I"	2013	"noi_F"	3.7709	"aggregated by depth"	"measCat"	"plothalf"
"1667"	10	"I_10"	"I"	2013	"toti_F"	10.3343	"aggregated by depth"	"measCat"	"plothalf"
"1668"	10	"I_10"	"I"	2013	"ammonifd_F"	-0.20465	"aggregated by depth"	"measCat"	"plothalf"
"1669"	10	"I_10"	"I"	2013	"nitrifd_F"	0.8135	"aggregated by depth"	"measCat"	"plothalf"
"1670"	10	"I_10"	"I"	2013	"minzd_F"	0.60885	"aggregated by depth"	"measCat"	"plothalf"
"1671"	10	"I_10"	"I"	2013	"soilmoi_F"	26.79215	"aggregated by depth"	"measCat"	"plothalf"
"1672"	10	"I_10"	"I"	2013	"som_F"	7.6345	"aggregated by depth"	"measCat"	"plothalf"
"1673"	10	"N_10"	"N"	2012	"nhi_F"	3.85925	"aggregated by depth"	"measCat"	"plothalf"
"1674"	10	"N_10"	"N"	2012	"noi_F"	1.6518	"aggregated by depth"	"measCat"	"plothalf"
"1675"	10	"N_10"	"N"	2012	"toti_F"	5.51105	"aggregated by depth"	"measCat"	"plothalf"
"1676"	10	"N_10"	"N"	2012	"ammonifd_F"	-0.04155	"aggregated by depth"	"measCat"	"plothalf"
"1677"	10	"N_10"	"N"	2012	"nitrifd_F"	0.23285	"aggregated by depth"	"measCat"	"plothalf"
"1678"	10	"N_10"	"N"	2012	"minzd_F"	0.1913	"aggregated by depth"	"measCat"	"plothalf"
"1679"	10	"N_10"	"N"	2012	"soilmoi_F"	19.70745	"aggregated by depth"	"measCat"	"plothalf"
"1680"	10	"N_10"	"N"	2012	"som_F"	6.73525	"aggregated by depth"	"measCat"	"plothalf"
